TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen,,,
2018-05-21-22-11-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_11_00\capaec176.pcm,-6,18491,12036,153.6307743,[(407061 0 -48) (433457 520 -8) (481251 554 -8) (551064 249 -46) (574579 759 -11) (622018 661 -10) (664829 430 -18) (712688 435 -17) (752182 69 -44) (778574 521 -7) (826432 361 -6) (863071 19 -45) (902922 289 -19) (950483 327 -18) (1039202 131 -15) (1086687 156 -13) (1138092 181 -19) (1186030 187 -16) (1213022 570 -8) (1267285 456 -8) (1303237 0 -48) (1334880 30 -44) (1350999 24 -47) (1382735 37 -45) (1415524 11525 -6)],9444,8576,110.1212687,有想有有去你你行啊嗯嗯我的嗯嗯好嗯恩恩爱如指间我的嗯嗯嗯的嗯的,31,52,,,
2018-05-21-22-12-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_12_00\capaec177.pcm,-6,22865,12036,189.9717514,[(194880 120 -41) (242381 150 -39) (405186 96 -44) (432975 580 -8) (479905 660 -8) (550613 126 -39) (575123 630 -10) (623214 630 -10) (665327 412 -16) (713137 421 -14) (751680 81 -41) (779042 508 -6) (826576 356 -6) (866840 25 -44) (908640 170 -24) (947909 381 -10) (1039680 120 -22) (1084862 3530 -8) (1265768 741 -7) (1313386 379 -27) (1341341 0 -49) (1357440 12749 -6)],11584,8576,135.0746269,赢赢能能能如行如你那行据我的话可能有雨我的雨嗯嗯唉不要跟我讲嗯嗯嗯,33,52,,,
2018-05-21-22-13-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_13_00\capaec178.pcm,-6,22391,12036,186.033566,[(405608 9 -49) (430082 591 -8) (477773 617 -8) (554311 21 -44) (574083 744 -15) (621578 570 -10) (664339 490 -17) (712142 401 -15) (753126 21 -43) (778086 507 -6) (818887 499 -6) (862081 98 -47) (900483 351 -20) (948364 360 -17) (990326 0 -49) (1027511 0 -49) (1038272 150 -13) (1086020 3496 -8) (1264328 789 -6) (1312119 384 -33) (1357076 797 -14) (1405124 6656 -6) (1734721 4840 -6)],10937,8576,127.5303172,有想你有去你你很行就啊恩那我的心你那玩好不恩爱给我讲的嗯呢与肺炎,32,52,,,
2018-05-21-22-14-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_14_00\capaec179.pcm,-6,20071,12036,166.7580592,[(406584 20 -45) (431041 550 -10) (477136 599 -8) (553971 179 -38) (573609 531 -12) (609873 19 -42) (620737 675 -9) (664322 590 -22) (711796 610 -19) (763995 19 -48) (777604 504 -8) (819377 499 -6) (853647 297 -44) (898092 399 -13) (945741 387 -12) (979228 70 -41) (1027176 361 -17) (1082307 223 -13) (1133764 240 -18) (1180898 266 -13) (1213000 559 -8) (1259861 585 -8) (1321440 1 -46) (1335378 30 -43) (1352433 106 -47) (1369132 12 -44) (1382671 76 -42) (1408802 11664 -6)],9510,8576,110.8908582,能行一有让你f型你把我的心里嗯恩爱你还不积极点骡子嗯,26,52,,,
2018-05-21-22-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_15_00\capaec180.pcm,-6,19641,12036,163.1854437,[(406120 60 -44) (432987 748 -8) (480315 575 -8) (554311 182 -42) (575060 748 -11) (622799 643 -11) (665297 601 -17) (713409 595 -16) (752160 62 -43) (779044 506 -6) (819373 516 -6) (863101 103 -44) (898611 419 -12) (946916 412 -9) (985050 18 -49) (1033642 247 -13) (1083513 204 -13) (1140960 50 -28) (1182495 261 -25) (1212961 580 -8) (1260785 583 -8) (1382587 25 -47) (1415047 11503 -6)],9122,8576,106.3666045,能能能能能用又有如如你行啊那我的心里好怕嗯啊我要继续如何将两嗯,31,52,,,
2018-05-21-22-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_16_00\capaec181.pcm,-6,19707,12036,163.7337986,[(432968 590 -8) (477837 572 -8) (554941 0 -49) (574576 734 -13) (622241 642 -9) (664333 600 -18) (710163 916 -18) (764554 0 -48) (778090 529 -7) (817942 521 -6) (866025 23 -41) (899069 369 -10) (946675 377 -11) (1033273 245 -14) (1085870 150 -12) (1134759 231 -20) (1181987 259 -19) (1212484 560 -8) (1260273 573 -8) (1333921 90 -44) (1381762 93 -42) (1409768 11626 -6) (2035130 7 -48)],9804,8576,114.3190299,有杨有让你行打你妈了我的心嗯哼嗯i还可与罗强一部分的价值在演绎一幕,33,52,,,
2018-05-21-22-17-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_17_00\capaec182.pcm,-6,19918,12036,165.4868727,[(406686 17 -47) (431059 580 -8) (478530 643 -8) (550564 242 -40) (574580 747 -12) (622284 665 -10) (664320 340 -26) (712159 595 -14) (752645 10 -49) (778568 543 -10) (826342 362 -6) (853363 0 -48) (866490 36 -39) (901443 320 -17) (948131 377 -11) (1027630 341 -16) (1084141 183 -16) (1139534 149 -29) (1187378 161 -27) (1213944 550 -12) (1259909 1022 -8) (1330120 160 -41) (1351836 113 -40) (1378127 163 -39) (1413123 11577 -6) (1987783 10 -48) (2035783 12 -46)],9338,8576,108.8852612,杨营阳阳有行如用行来吧那我的心嗯嗯唉服了自己怎么想的嗯嗯嗯,29,52,,,
2018-05-21-22-18-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_18_00\capaec183.pcm,-6,22819,12036,189.5895646,[(406574 31 -45) (434428 529 -9) (482243 537 -9) (555158 13 -48) (575532 631 -16) (623242 649 -10) (665289 601 -16) (712909 616 -13) (753621 59 -41) (778627 569 -8) (818880 519 -6) (854080 289 -36) (899523 402 -16) (947765 394 -16) (1034166 257 -15) (1084742 208 -14) (1111669 3720 -7) (1313420 406 -31) (1357972 538 -16) (1400640 11851 -6)],11458,8576,133.6054104,有人呢有有有杨行就去我很努了我的心那么好恩恩爱你怎么长的嗯哪一年的,33,52,,,
2018-05-21-22-19-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_19_00\capaec184.pcm,-6,21820,12036,181.2894649,[(405601 40 -48) (429600 600 -11) (476595 641 -8) (553646 46 -41) (573130 410 -12) (602881 30 -41) (621024 674 -9) (663843 420 -17) (711158 632 -16) (777601 360 -9) (818880 500 -6) (862567 99 -41) (897123 420 -16) (935147 0 -48) (944817 435 -16) (1033545 229 -18) (1082353 223 -15) (1115085 3635 -8) (1312550 0 -48) (1323360 128 -40) (1357441 371 -22) (1398254 11927 -6) (1986489 0 -49)],11177,8576,130.3288246,有杨有让你你行嗯啊我的呢摁摁摁摁摁摁我想嗯嗯嗯,23,52,,,
2018-05-21-22-20-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_20_00\capaec185.pcm,-6,20268,12036,168.3948156,[(406594 59 -44) (433442 521 -8) (480338 565 -8) (554053 39 -44) (575125 630 -11) (622893 635 -9) (664804 592 -18) (712556 601 -16) (751716 112 -39) (778569 556 -7) (819377 1004 -6) (898180 420 -13) (946824 406 -12) (1027940 394 -22) (1065600 0 -49) (1082924 248 -17) (1111244 49 -48) (1138080 180 -26) (1182211 265 -18) (1213441 550 -9) (1260211 617 -8) (1333443 50 -42) (1350801 6 -48) (1380602 126 -38) (1409782 11643 -6)],9608,8576,112.0335821,能赢羊羊羊又有你你行很无语我的心里唱吧唉我要自己我讲讲你俩的嗯,31,52,,,
2018-05-21-22-21-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_21_00\capaec186.pcm,-5,19349,12036,160.7593885,[(260349 0 -49) (407531 0 -46) (429125 590 -8) (476759 638 -8) (538320 14 -46) (550080 260 -41) (573131 779 -12) (620983 674 -11) (663847 431 -18) (711091 447 -16) (763891 5 -49) (777600 499 -6) (818415 515 -6) (853755 1 -48) (866334 21 -40) (901443 311 -21) (949410 325 -17) (1035424 189 -16) (1083045 215 -13) (1137120 172 -13) (1184819 184 -14) (1212501 561 -7) (1260712 560 -8) (1333459 132 -41) (1381782 144 -39) (1408800 11648 -5) (1987680 10 -45) (2035042 24 -41)],9594,8576,111.8703358,有想你有让哪两行啊恩那我的心嗯哼成一种爱好一零的罗长子你放屁了与本人一点,36,52,,,
2018-05-21-22-22-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_22_00\capaec187.pcm,-6,21687,12036,180.1844467,[(407531 32 -46) (430086 601 -8) (478073 686 -8) (554900 16 -45) (575520 726 -20) (622481 646 -10) (664800 400 -24) (712572 409 -17) (754560 10 -46) (778562 513 -10) (825990 363 -6) (900005 349 -16) (947148 403 -14) (980160 10 -47) (1027824 377 -19) (1084040 207 -15) (1122720 3485 -8) (1313019 23 -41) (1324329 142 -32) (1357920 381 -21) (1398246 11908 -6)],11094,8576,129.3610075,阳阳行一有让行就不嗯嗯还疼不痒的嗯嗯嗯,19,52,,,
2018-05-21-22-23-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_23_00\capaec188.pcm,-6,22618,12036,187.9195746,[(406086 31 -46) (429169 599 -8) (477070 632 -8) (554386 172 -44) (574162 761 -10) (621797 654 -10) (664399 439 -13) (712449 443 -13) (751718 71 -40) (778132 577 -7) (818880 506 -6) (862560 117 -42) (900012 612 -15) (947425 626 -12) (1027990 364 -18) (1087133 131 -15) (1122722 3477 -8) (1312930 7 -48) (1323840 143 -33) (1357442 380 -25) (1399200 11876 -6)],11494,8576,134.0251866,也能你能能能刘有行据我的心里嗯啊嗯啊我想你哪一年的,25,52,,,
2018-05-21-22-24-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_24_00\capaec189.pcm,-5,19780,12036,164.3403124,[(406568 19 -47) (429123 590 -9) (476639 666 -8) (550091 259 -41) (573600 769 -15) (621192 1309 -9) (709406 479 -19) (753626 20 -46) (774718 584 -6) (818887 506 -6) (862564 114 -43) (900006 371 -14) (947935 374 -12) (1038731 120 -16) (1085874 139 -14) (1137135 191 -17) (1185068 195 -16) (1212045 571 -10) (1259934 580 -8) (1302265 21 -40) (1332481 111 -38) (1350200 29 -41) (1380442 126 -39) (1409281 11637 -5)],9637,8576,112.3717351,有杨赢有你哪两行俺又撸的不嗯嗯i嗯嗯嗯我想和空价值被严重低估,30,52,,,
2018-05-21-22-25-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_25_00\capaec190.pcm,-6,18774,12036,155.9820538,[(406565 70 -45) (429642 620 -8) (478000 623 -8) (554301 32 -39) (575071 748 -10) (622906 632 -10) (664800 402 -16) (712494 416 -17) (753741 38 -41) (778561 260 -25) (801642 37 -42) (826273 490 -6) (866784 20 -38) (904319 270 -13) (950371 334 -11) (1030319 295 -18) (1084625 183 -15) (1138080 190 -21) (1185953 193 -18) (1219200 430 -10) (1260917 569 -8) (1334402 80 -41) (1380850 163 -40) (1409760 11649 -6) (1988185 10 -45) (2035827 20 -45)],9448,8576,110.1679104,阳阳有杨如行让我你好行是啊留着我的心嗯嗯嗯我要给我讲呢嗯嗯嗯,30,52,,,
2018-05-21-22-26-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_26_00\capaec191.pcm,-6,19478,12036,161.8311731,[(407042 0 -49) (430088 600 -9) (477688 619 -8) (550081 119 -42) (575041 620 -14) (622517 644 -10) (664805 411 -19) (712425 433 -18) (753183 226 -44) (778125 512 -6) (825959 376 -6) (867356 0 -49) (901447 351 -12) (949078 365 -12) (1027966 355 -12) (1084527 180 -11) (1134293 251 -14) (1183880 223 -14) (1213499 741 -8) (1260236 768 -8) (1334511 29 -45) (1382561 26 -44) (1409761 11629 -6)],9569,8576,111.5788246,有杨银有如你拿两行把你放着呢我的心要藏好不能用爱疯寄语那我等的嗯哪一年的,36,52,,,
2018-05-21-22-27-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_27_00\capaec192.pcm,-6,19823,12036,164.6975739,[(433920 479 -17) (478744 588 -8) (553224 33 -47) (575043 600 -10) (622280 633 -9) (663840 540 -20) (710949 562 -14) (751708 69 -43) (778560 534 -9) (818400 513 -6) (853148 285 -46) (899551 379 -16) (947486 385 -14) (1027777 368 -20) (1085399 169 -16) (1110460 11 -48) (1137125 201 -24) (1182905 248 -20) (1211537 589 -8) (1258815 607 -8) (1305120 81 -44) (1332960 101 -36) (1352776 91 -41) (1380220 119 -36) (1410308 11638 -6)],9434,8576,110.0046642,人能用有你好你行啊恩我的心嗯嗯嗯不给我讲恩恩恩恩恩恩恩恩,28,52,,,
2018-05-21-22-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_28_00\capaec193.pcm,-6,19055,12036,158.3167165,[(407056 21 -46) (432973 549 -8) (480789 595 -8) (554217 78 -39) (575064 639 -11) (622691 647 -10) (664801 510 -17) (712557 502 -14) (754560 2 -47) (778561 572 -6) (819360 488 -6) (854249 0 -49) (867339 5 -47) (902408 322 -19) (950390 333 -20) (986464 0 -49) (1028814 0 -49) (1039204 132 -16) (1086279 152 -15) (1138560 170 -22) (1185781 198 -13) (1216800 460 -10) (1260072 592 -8) (1303680 0 -47) (1334400 80 -43) (1350936 31 -45) (1381608 108 -39) (1399961 11869 -6)],9261,8576,107.9874067,影影能赢你又有你老行啊路咯的唱吧嗯啊我要系车度罗早餐嗯嗯嗯,29,52,,,
2018-05-21-22-29-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_29_00\capaec194.pcm,-6,18490,12036,153.6224659,[(406093 20 -45) (432503 530 -8) (478854 584 -8) (552266 57 -42) (574084 620 -10) (621783 649 -10) (664323 600 -21) (710583 629 -19) (751201 60 -45) (778101 503 -8) (818400 517 -6) (866314 11 -43) (900004 371 -14) (947360 386 -11) (1027874 347 -19) (1084012 191 -15) (1137120 200 -15) (1184794 203 -16) (1218731 430 -8) (1260161 573 -8) (1333002 41 -43) (1380466 69 -41) (1413624 6016 -6) (1733761 4883 -6)],9348,8576,109.0018657,恩阳杨用有让你能型怕你啊嗯呢我的十五号嗯恩爱自我挑战根本价值肺炎的,33,52,,,
2018-05-21-22-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_30_00\capaec195.pcm,-6,18710,12036,155.4503157,[(407522 41 -48) (432977 552 -8) (480608 570 -8) (554580 35 -41) (575127 640 -10) (622976 650 -10) (667680 210 -25) (713011 416 -21) (754081 19 -46) (780960 467 -10) (819360 510 -6) (867181 19 -41) (900495 380 -11) (947411 404 -11) (980655 0 -47) (1028391 355 -19) (1087237 136 -17) (1138080 200 -17) (1182576 279 -15) (1213440 560 -8) (1260829 580 -8) (1336320 10 -47) (1382998 77 -44) (1416000 11539 -6) (1987690 21 -39) (2035636 40 -39)],9032,8576,105.3171642,杨影阳阳一行让你行晚安给我的嗯嗯唉我给你挪床了嗯嗯嗯,26,52,,,
2018-05-21-22-31-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_31_00\capaec196.pcm,-6,19152,12036,159.1226321,[(406595 19 -49) (431043 580 -8) (478677 588 -8) (549203 123 -36) (573629 639 -11) (621388 660 -10) (664324 411 -19) (712074 432 -19) (751200 62 -44) (778080 507 -6) (818893 626 -6) (862099 101 -44) (899058 380 -12) (946751 409 -11) (1033353 244 -15) (1085165 169 -16) (1137194 198 -21) (1185267 200 -21) (1212068 561 -8) (1259790 598 -8) (1334880 0 -42) (1351561 2 -48) (1381798 90 -41) (1413601 11539 -6) (2035257 14 -46)],9283,8576,108.2439366,赢我请你有就去有你行啊有裸的哈哈好不恩爱我要给罗总了嗯,27,52,,,
2018-05-21-22-32-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_32_00\capaec197.pcm,-6,18845,12036,156.5719508,[(433921 480 -9) (480125 597 -8) (552593 87 -37) (573612 610 -12) (621714 650 -9) (664340 409 -22) (712045 420 -14) (753140 30 -43) (778094 514 -9) (818400 599 -6) (862109 99 -44) (899576 329 -13) (947576 378 -12) (1027518 354 -20) (1086524 141 -15) (1137663 179 -24) (1185677 185 -21) (1218755 439 -8) (1260206 574 -8) (1303262 0 -49) (1334442 59 -44) (1382124 126 -42) (1413175 11586 -6)],9245,8576,107.8008396,人行一有让你好难行你啊你我的心摁摁摁摁摁摁如何讲嗯,25,52,,,
2018-05-21-22-33-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_33_00\capaec198.pcm,-5,19042,12036,158.2087072,[(407077 11 -48) (432975 551 -8) (480402 592 -8) (553889 69 -39) (575093 630 -10) (623252 629 -10) (665292 402 -12) (713138 406 -13) (751814 255 -41) (779044 499 -6) (818933 513 -6) (862668 103 -41) (908160 200 -27) (947068 448 -14) (980641 10 -47) (1026686 370 -22) (1085337 178 -15) (1138080 190 -21) (1183859 241 -20) (1213441 550 -8) (1260191 591 -8) (1334414 30 -48) (1382313 38 -44) (1415533 11536 -5)],8774,8576,102.3087687,能赢能能用有有行啊那我的心嗯啊那一局我抢了嗯嗯嗯,24,52,,,
2018-05-21-22-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_34_00\capaec199.pcm,-6,19411,12036,161.2745098,[(407045 0 -48) (430106 569 -8) (478627 600 -8) (555305 152 -45) (575077 742 -13) (623119 631 -10) (664831 589 -18) (712124 617 -17) (753123 31 -44) (775370 570 -8) (818948 567 -6) (866602 24 -47) (899548 391 -15) (947653 393 -14) (1038241 141 -14) (1086218 146 -13) (1138080 191 -17) (1181091 301 -16) (1212052 578 -7) (1259403 592 -8) (1332522 81 -36) (1380612 124 -37) (1409762 3633 -7) (1597498 7733 -6) (1988161 0 -49) (2035408 15 -47)],9542,8576,111.2639925,请行有哪两行咋可能啊我的心看完好不至于那我等了嗯,24,52,,,
2018-05-21-22-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_35_00\capaec200.pcm,-6,19889,12036,165.2459289,[(406637 29 -47) (434417 541 -8) (481863 556 -8) (554013 34 -42) (579360 580 -16) (622530 1360 -9) (711187 529 -15) (754080 234 -41) (779521 505 -9) (818880 727 -6) (863528 99 -37) (901459 359 -13) (948171 422 -13) (980661 0 -49) (1027989 383 -19) (1085726 177 -15) (1138560 191 -23) (1186346 194 -20) (1212974 571 -13) (1260352 590 -8) (1333951 99 -42) (1357709 1 -49) (1380763 123 -39) (1413313 11582 -6) (1988161 2 -49) (2036279 1 -49)],9532,8576,111.1473881,杨m有你有让啊行啊撸的撸嗯嗯唉你怎么想嗯嗯嗯,22,52,,,
2018-05-21-22-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_36_00\capaec201.pcm,-6,19173,12036,159.2971087,[(408000 1 -44) (433964 520 -8) (481646 529 -8) (551056 108 -45) (575520 630 -13) (623216 1286 -9) (710273 472 -13) (751725 71 -41) (779064 518 -6) (818975 612 -7) (863069 95 -45) (902943 329 -16) (951033 335 -14) (980685 0 -47) (1033889 253 -12) (1085574 182 -11) (1138215 189 -20) (1186355 187 -20) (1220640 400 -14) (1261052 572 -8) (1303210 0 -48) (1335360 60 -44) (1350737 145 -43) (1381223 106 -38) (1414080 11567 -6) (1988647 0 -49) (2035776 6 -47)],9298,8576,108.4188433,赢羊羊也有让你行俺又撸的嗯唉我要给你个罗强嗯哪一年的,26,52,,,
2018-05-21-22-37-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_37_00\capaec202.pcm,-6,19322,12036,160.5350615,[(407063 0 -48) (433444 520 -8) (480599 566 -8) (554340 162 -41) (575070 741 -9) (622834 639 -9) (664805 410 -15) (712579 608 -14) (753637 219 -46) (778560 516 -8) (818421 530 -6) (862581 104 -44) (900009 350 -19) (948098 392 -17) (985502 10 -49) (1033541 249 -15) (1086219 152 -16) (1138560 181 -23) (1186188 192 -21) (1212484 570 -8) (1260582 575 -8) (1335377 1 -47) (1383135 21 -46) (1414080 11586 -6) (1987200 10 -39) (2035137 18 -40)],9156,8576,106.7630597,赢杨你有让你好有行你啊有我的嗯恩爱如何将两空的价值被严重低估,30,52,,,
2018-05-21-22-38-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_38_00\capaec203.pcm,-6,19551,12036,162.4376869,[(407089 21 -45) (432976 551 -8) (481203 556 -8) (554319 172 -43) (576014 620 -10) (623745 624 -11) (664926 638 -14) (712962 796 -13) (784798 416 -16) (820800 475 -6) (866714 49 -36) (903360 310 -26) (948770 371 -10) (1028205 349 -22) (1085170 177 -18) (1138080 190 -27) (1185729 204 -23) (1212481 580 -11) (1260878 588 -7) (1332971 110 -39) (1381310 117 -38) (1410721 11627 -6) (2035964 10 -48)],9246,8576,107.8125,杨影明行你行与行俺又撸的呢嗯嗯嗯继续我讲的嗯嗯嗯,24,52,,,
2018-05-21-22-39-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_39_00\capaec204.pcm,-5,19494,12036,161.9641077,[(303840 20 -47) (350770 49 -44) (407076 10 -44) (433006 549 -8) (480863 564 -8) (550562 99 -41) (575523 621 -11) (623337 623 -10) (664350 419 -16) (712728 411 -14) (753121 40 -41) (778584 560 -8) (818903 509 -6) (853388 289 -43) (902465 320 -13) (950681 322 -14) (985469 11 -47) (1033165 247 -16) (1086366 153 -16) (1137616 191 -19) (1185785 195 -20) (1212068 579 -8) (1260447 574 -8) (1303680 120 -42) (1333440 112 -39) (1351439 123 -40) (1380789 110 -40) (1409868 11674 -5)],9410,8576,109.7248134,赢人呢又有让你你俩行把那只画房子了我的心里要好好的恩爱鲫鱼怎么调的你养了几年嗯,39,52,,,
2018-05-21-22-40-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_40_00\capaec205.pcm,-6,18916,12036,157.1618478,[(437760 440 -9) (480278 564 -8) (554538 26 -43) (575040 736 -10) (622067 630 -9) (664807 400 -22) (712409 411 -17) (753120 30 -42) (778095 522 -8) (818891 547 -6) (862562 109 -41) (900014 380 -20) (946945 419 -17) (985468 9 -48) (1033405 241 -18) (1086302 157 -14) (1138095 169 -17) (1182824 241 -16) (1212485 571 -8) (1260441 572 -8) (1333440 41 -41) (1350338 5 -48) (1381327 57 -41) (1410253 11609 -6) (1987680 12 -45) (2035429 18 -46)],9307,8576,108.5237873,赢杨一有让你那广行你啊撸的心恩恩爱爱恩恩恩恩我想喝嗯嗯,27,52,,,
2018-05-21-22-41-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_41_00\capaec206.pcm,-6,19104,12036,158.7238285,[(406564 30 -47) (434928 491 -8) (480433 562 -8) (554571 21 -44) (575067 621 -10) (622940 632 -9) (664820 402 -19) (712754 406 -18) (753637 224 -46) (778561 516 -6) (819360 499 -6) (862614 102 -44) (900620 359 -10) (947948 396 -10) (979753 31 -44) (1027486 365 -13) (1086675 133 -11) (1135207 190 -26) (1181678 277 -18) (1219680 410 -10) (1260187 587 -8) (1332960 60 -40) (1380630 124 -38) (1409761 11641 -6) (1987751 8 -49) (2035311 17 -39)],9475,8576,110.4827425,影影羊羊羊有有又有你行晚安了我的心里嗯啊我要继续我想男人嗯嗯嗯,31,52,,,
2018-05-21-22-42-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_21_22_42_00\capaec207.pcm,-5,19953,12036,165.777667,[(433938 530 -8) (481535 555 -8) (555938 148 -41) (575525 746 -14) (623209 1297 -9) (711596 613 -13) (752676 268 -42) (779540 516 -6) (819404 508 -6) (867562 9 -43) (884170 0 -49) (900010 450 -13) (947819 458 -11) (983521 0 -49) (1030772 306 -20) (1087464 138 -15) (1138576 191 -18) (1186193 202 -18) (1213440 561 -8) (1260806 601 -8) (1305120 2 -45) (1334042 107 -39) (1351988 28 -45) (1381741 120 -37) (1413120 11589 -5) (2035786 10 -46)],9623,8576,112.2084888,赢能还你有如你把你行打你啊你我的心嗯i和p4我讲的根本价值的人也不,33,52,,,
